ticket_id,customer_id,message,created_at,customer_type,order_value,previous_complaints,department,status
T009408,C02233,"I want to cancel this order, the shipping is taking way too long. Thank you for your time and support.",2025-09-13 11:20:00,Regular,2340.68,2,Logistics,Open
T000595,C01244,When will I receive my refund? Please keep me updated on the status.,2026-04-06 12:27:00,Premium,119207.98,7,Returns,Resolved
T003681,C00474,My discount code expired while I was stuck on the broken payment page.,2025-06-05 19:42:00,Business,71288.91,0,Payments,Resolved
T006673,C02549,I want to change the payment method for my pre-order before it ships.,2025-09-21 22:25:00,Regular,48555.86,0,Payments,Resolved
T006823,C02598,I received a defective item.,2026-04-28 17:41:00,Regular,62825.71,6,Returns,Resolved
T005364,C01416,Can I get a receipt emailed to my work address instead?,2025-11-11 09:45:00,Regular,62485.66,2,Payments,Resolved
T007591,C00463,"If I buy the bundled package, how much am I actually saving? Can you guide me on how to fix this?",2025-11-08 08:23:00,Regular,52124.51,0,Sales,In Progress
T004714,C02827,Do you offer any loyalty programs for frequent buyers?,2026-06-19 15:08:00,Premium,113222.22,0,Sales,Resolved
T004713,C00018,The voice search feature in the app doesn't recognize anything I say.,2026-07-24 19:17:00,Regular,68529.58,1,Technical Support,In Progress
T009151,C00988,How can I update my profile?,2025-07-10 15:13:00,Premium,197835.03,1,Account Support,Resolved
T009225,C00746,Why is my order still stuck in transit? Please get back to me immediately.,2025-01-19 11:09:00,Premium,178913.08,1,Logistics,Resolved
T004055,C00766,How can I request a refund?,2025-02-06 13:23:00,Regular,71400.05,5,Returns,Resolved
T005118,C01673,The system says my phone number is already registered to another user.,2025-07-14 17:45:00,Regular,36857.07,2,Account Support,Resolved
T004224,C00655,My account was suspended and I don't know why.,2026-06-17 21:56:00,Regular,19608.69,1,Account Support,In Progress
T009737,C02870,Can I change my account currency from PKR to USD?,2025-11-19 16:51:00,Premium,154639.85,2,Account Support,In Progress
T005339,C00126,The product does not match the description. Please get back to me immediately.,2026-03-04 19:43:00,Regular,51957.32,3,Returns,Resolved
T006404,C01610,"I paid via bank transfer, where do I upload the payment slip?",2025-10-30 10:07:00,Regular,35936.98,0,Payments,In Progress
T003834,C01067,I updated the app on iOS and now it won't even open. This is becoming frustrating.,2025-10-07 13:46:00,Regular,12894.36,0,Technical Support,Resolved
T006453,C01672,My account says it's locked due to too many failed login attempts. I look forward to hearing from you soon.,2025-11-08 16:30:00,Premium,117210.67,0,Technical Support,Resolved
T004258,C01567,The system is very slow today. I am trusting you to resolve this today.???,2025-09-03 20:04:00,Regular,14752.3,2,Technical Support,In Progress
T008669,C00315,"I received a notification of a payment, but I didn't buy anything! This is causing a lot of inconvenience for me.",2025-08-15 09:23:00,Regular,60183.01,2,Payments,Open
T004469,C01847,I keep getting logged out of my account every 5 minutes.,2025-10-28 22:26:00,Regular,65924.52,3,Account Support,Resolved
T004023,C00851,I am unable to reset my password. It's been days and still no progress.,2025-02-14 17:04:00,Regular,27476.79,1,Technical Support,Resolved
T006339,C00193,I want to upgrade my membership to the premium tier.,2026-06-22 19:49:00,Regular,48071.12,0,Account Support,Resolved
T009488,C01848,Is it safe to save my card details on your platform? Any updates on this?,2025-05-25 20:47:00,Regular,23001.72,0,Payments,Open
T008590,C02441,"The delivery attempted notification is wrong, I was home all day! Please fix this ASAP.",2025-05-26 08:54:00,Regular,62412.18,2,Logistics,In Progress
T007759,C02382,Your website is flagged as 'Not Secure' by my antivirus software. This is becoming frustrating.,2026-03-31 12:26:00,Premium,166423.77,2,Technical Support,Resolved
T009203,C02588,"I keep getting automated replies, I need a real person to check my shipment status.",2025-12-30 18:29:00,Premium,131798.61,1,Logistics,Open
T006373,C02999,I want to change the payment method for my pre-order before it ships. Let me know what information you need from me.,2025-03-22 15:55:00,Premium,116791.55,0,Payments,Open
T001926,C00204,How do I turn on two-factor authentication for better security?,2025-01-19 09:06:00,Regular,58755.83,1,Account Support,Open
T008137,C00731,do you offer any loyalty programs for frequent buyers? kindly prioritize this ticket.,2026-08-08 19:35:00,Regular,62643.38,3,Sales,Resolved
T001504,C02164,I need technical help with the application.,2025-11-04 08:28:00,Premium,92074.6,0,Technical Support,Open
T004116,C00107,Is there a size guide available for this clothing line? Can you check this for me?,2025-09-15 13:17:00,Regular,11157.55,1,Sales,Open
T003292,C02809,"i received an email about a login from a new device, but it wasn't me.",2025-03-29 18:36:00,Regular,48110.06,0,Account Support,In Progress
T003764,C00761,Can you help me unlink my Google account from my profile?,2025-05-01 16:48:00,Regular,77197.25,0,Account Support,Resolved
T003185,C00944,What is the warranty period for this appliance? Could you please point me in the right direction?,2025-08-26 15:41:00,Premium,87702.16,0,Sales,Open
T009551,C02114,The product is totally different from the pictures on your website.,2025-09-03 15:06:00,Regular,55591.79,1,Returns,Resolved
T005349,C00920,"You charged my card yesterday, but the order is still showing as 'Pending Payment'. I hope this can be sorted out quickly.",2025-08-10 18:32:00,Regular,33363.1,7,Payments,Open
T004797,C00964,I have a few technical questions about the specs before I hit the buy button. Thanks in advance for your help.,2026-07-15 08:31:00,Premium,61142.29,2,Sales,Resolved
T006353,C02171,The application is not working properly. I am considering canceling my account over this.,2026-08-05 11:51:00,Regular,10001.19,2,Technical Support,Resolved
T003605,C02879,I accidentally placed the order twice because the payment button lagged.,2025-12-09 19:59:00,Premium,170576.53,1,Payments,In Progress
T005138,C02167,I am getting an 'Error 500: Internal Server Error' on the payment page.,2025-12-02 16:42:00,Regular,24950.99,6,Technical Support,Open
T002712,C02276,Are these shoes suitable for wide feet? What are the next steps?,2026-06-16 09:57:00,Premium,37521.01,6,Sales,Resolved
T005486,C00665,Can I pre-order the new console before it officially launches? This is extremely disappointing.,2026-02-16 12:47:00,Premium,83629.13,3,Sales,Open
T002018,C02458,Is it safe to save my card details on your platform? This is completely unacceptable.,2025-04-06 17:16:00,Regular,8336.35,1,Payments,Open
T006411,C00918,How do I transfer account ownership to someone else in my company?,2025-01-22 20:15:00,Premium,94886.96,4,Account Support,In Progress
T003729,C02024,"The instruction manual is missing, so I can't use it. I want to return it.???",2025-06-20 08:26:00,Premium,55449.34,1,Returns,Resolved
T002612,C02448,Are your servers down? I can't access the platform at all. Can you provide a timeframe for the fix?,2025-08-07 09:38:00,Regular,63860.03,0,Technical Support,Resolved
T008167,C02487,"i want to buy gift cards for my team, is there a corporate rate? this issue needs immediate attention.",2025-08-03 22:33:00,Regular,44645.1,1,Sales,Open
T006503,C01473,I keep getting an error when trying to place an order. This is becoming frustrating.,2025-03-05 15:24:00,Regular,41487.35,0,Technical Support,Resolved
T004737,C01057,"The shirt I ordered is way too small, how do I exchange it?",2026-01-06 08:50:00,Regular,43124.5,1,Returns,Resolved
T002130,C00073,I keep getting an 'Invalid Credentials' error even though my password is correct.,2025-11-05 21:31:00,Regular,29607.9,0,Account Support,In Progress
T009068,C00306,I cannot access my account.???,2025-04-12 13:59:00,Regular,76448.15,0,Account Support,Open
T005187,C01498,I requested a password reset email but never received it.,2025-11-30 14:54:00,Premium,76182.75,1,Technical Support,In Progress
T002274,C00425,The package was torn open when I received it.,2025-12-17 22:05:00,Premium,144020.4,3,Logistics,Open
T007431,C01518,Is this item eligible for your 30-day money-back guarantee? Let me know what information you need from me.,2025-07-06 22:27:00,Regular,18611.61,3,Sales,In Progress
T007386,C00390,I need more information before placing my order. Please keep me updated on the status.,2025-08-12 14:45:00,Regular,42192.78,0,Sales,Open
T002016,C00734,I am unable to reset my password.!!,2025-11-22 14:20:00,Premium,129053.04,2,Technical Support,Open
T003885,C01943,i was supposed to receive my order yesterday but it has not arrived. kindly prioritize this ticket.,2025-08-31 15:58:00,Regular,36797.15,1,Logistics,In Progress
T006827,C01764,You deducted money from my wallet but the checkout still asks for payment.,2025-08-09 20:20:00,Regular,55927.92,0,Payments,Resolved
T007447,C00467,My return tracking says 'Delivered to Warehouse' but my refund is still pending.,2026-01-05 22:19:00,Regular,72577.35,0,Returns,Resolved
T004173,C01150,"I need this order by Friday, will it reach on time? I have been waiting for a response. please!",2025-11-06 21:19:00,Regular,15608.18,1,Logistics,Open
T004828,C00552,Is this item eligible for your 30-day money-back guarantee?,2026-02-18 09:42:00,Regular,38514.41,2,Sales,Resolved
T006691,C02054,I was charged an incorrect amount.,2026-07-20 20:22:00,Regular,11713.83,1,Payments,Resolved
T006104,C02674,I keep getting an 'Error 500' when trying to check out. Kindly prioritize this ticket.,2026-02-27 08:08:00,Regular,51398.47,0,Payments,Open
T001675,C00015,The 3D secure authentication page is just a blank white screen. Can I get a callback regarding this????,2025-06-23 17:32:00,Premium,162287.54,2,Payments,Open
T004683,C00101,I am having trouble verifying my account.,2026-01-07 18:36:00,Business,421227.11,5,Account Support,Resolved
T007808,C00378,"I need this order by Friday, will it reach on time?",2025-03-27 09:10:00,Business,306939.13,2,Logistics,In Progress
T004285,C00366,The payment page is not working. This is becoming frustrating.,2025-09-18 18:54:00,Regular,59407.12,2,Payments,Resolved
T005924,C02239,It's been three weeks and my international shipment hasn't cleared customs.,2026-06-02 20:05:00,Regular,29394.36,1,Logistics,Resolved
T006431,C00510,Can I merge two accounts? I accidentally created a second one. This is my second time reaching out.???,2026-03-20 15:30:00,Regular,73623.19,3,Account Support,Open
T007445,C01116,"I paid for overnight shipping, but it's been 48 hours. I want my shipping fee refunded.",2026-05-11 10:29:00,Regular,22455.36,1,Logistics,Resolved
T008946,C02523,"The package is too big to fit in my locker, where will they leave it? I'm really confused and need some clarity.",2026-06-14 09:10:00,Regular,45315.23,3,Logistics,In Progress
T009372,C01565,I would like to know the current price. Could you please point me in the right direction?,2025-12-11 19:17:00,Regular,62852.9,0,Sales,In Progress
T002596,C00443,how can i request a refund? can someone look into this?,2025-08-22 13:12:00,Premium,156995.28,2,Returns,Open
T004246,C01923,"The dimensions listed online are wrong, it doesn't fit my space. Returning it.",2025-07-10 18:19:00,Regular,11363.99,0,Returns,Resolved
T005291,C01128,I want to exchange this for a different color. What are the next steps?,2026-01-16 08:31:00,Regular,34924.95,2,Returns,Open
T004668,C01265,Can I pay using a purchase order (PO)? I would appreciate a quick reply.,2026-08-05 11:45:00,Regular,21197.07,3,Sales,Resolved
T006440,C01924,I try to download my invoice PDF and nothing happens. Please fix this ASAP.,2025-09-28 09:17:00,Regular,72396.2,2,Technical Support,Open
T002009,C02895,I want to return the product I received.,2025-06-25 18:10:00,Regular,59063.05,0,Returns,Resolved
T003773,C01316,My account has been locked.,2025-11-12 11:01:00,Premium,180164.87,1,Account Support,In Progress
T009923,C02823,"every time i click 'checkout', the page just refreshes. can you guide me on how to fix this?",2025-12-24 09:00:00,Regular,28918.68,0,Technical Support,Resolved
T003871,C00993,"i'm a tax-exempt organization, how do i apply that to my purchase?",2026-07-29 17:35:00,Regular,35141.02,2,Sales,In Progress
T009559,C01061,I want to downgrade from the Pro plan to the free plan. This issue is holding up my work.,2025-08-27 19:44:00,Regular,9167.28,1,Account Support,Open
T004955,C01684,I keep getting an error when trying to place an order. I have been waiting for a response.???,2026-01-11 19:30:00,Premium,143012.28,0,Technical Support,Open
T004908,C01746,Do you guys price-match if I found this cheaper on another website?,2025-05-19 17:59:00,Business,352002.35,0,Sales,In Progress
T009858,C01009,My tracking number is invalid or not recognized by the carrier website. I expect a resolution by today.,2025-10-10 14:20:00,Regular,49975.06,0,Logistics,Resolved
T005003,C01263,"The courier marked it as undeliverable, but my address is perfectly clear. Please resolve this issue.",2026-06-15 15:31:00,Regular,65369.48,0,Logistics,Resolved
