ticket_id,customer_id,message,created_at,customer_type,order_value,previous_complaints,department,status,sentiment,priority
T002166,C01337,My package was delivered to the wrong house down the street. This is my second time reaching out.,2025-12-20 09:01:00,Premium,177075.13,0,Logistics,Resolved,Negative,High
T007557,C01793,How do I report a missing package?,2026-06-30 19:20:00,Business,232274.44,5,Logistics,In Progress,Neutral,High
T005837,C01873,"I need a replacement, but I want to make sure it's packed properly this time. Kindly prioritize this ticket.",2026-03-10 22:52:00,Regular,29752.31,0,Returns,Resolved,Neutral,Low
T008156,C01817,The app drains my battery really fast after the last update.,2025-02-09 22:12:00,Premium,77232.52,2,Technical Support,Resolved,Neutral,Medium
T009940,C00886,Do you offer bulk purchasing?,2025-02-18 22:38:00,Regular,48673.73,2,Sales,Resolved,Neutral,Low
T009245,C02035,My subscription renewed automatically but I wanted to cancel it.,2026-04-21 18:07:00,Premium,70149.46,0,Payments,Resolved,Negative,Medium
T006258,C02748,"My tracking shows it was delivered to a neighbor, but they don't have it.",2026-05-14 16:53:00,Regular,15942.67,1,Logistics,Open,Neutral,Low
T005249,C00879,"I canceled my order 10 minutes after placing it, why is it still shipping? Any updates on this?",2026-03-24 10:29:00,Regular,25506.51,1,Returns,Open,Negative,Medium
T000866,C01978,Is there a size guide available for this clothing line? Any updates on this?,2026-06-02 12:33:00,Regular,31864.53,1,Sales,In Progress,Neutral,Low
T008229,C00753,"I keep getting automated replies, I need a real person to check my shipment status. I am trusting you to resolve this today.",2026-01-07 22:22:00,Premium,110120.28,0,Logistics,Resolved,Neutral,Medium
T006132,C00071,"I can't type anything into the contact form, the keyboard won't pop up. I expect a resolution by today.",2025-11-14 11:48:00,Regular,56986.71,1,Technical Support,Resolved,Neutral,Low
T002286,C02440,"My bank says the transaction went through, but your system says it failed.",2025-04-16 09:59:00,Premium,178718.92,1,Payments,In Progress,Negative,High
T008326,C00494,I updated the app on iOS and now it won't even open.,2026-07-09 11:47:00,Premium,109303.41,1,Technical Support,Resolved,Neutral,Medium
T005668,C01611,"i received a notification of a payment, but i didn't buy anything! it's been days and still no progress.",2026-06-08 15:52:00,Regular,10208.58,1,Payments,In Progress,Neutral,Low
T003981,C00009,Why is my Apple Pay failing at checkout?,2025-08-02 11:46:00,Regular,29964.58,1,Payments,Open,Neutral,Low
T005666,C00544,"I am setting up a new office, can I get a dedicated sales rep to help me?",2025-05-10 09:56:00,Regular,28486.76,2,Sales,In Progress,Neutral,Low
T003839,C02461,"I received an email about a login from a new device, but it wasn't me.",2026-05-05 19:49:00,Regular,25054.01,4,Account Support,Resolved,Neutral,Medium
T008442,C00591,"Tracking status says 'Exception', what does that mean? I need someone to explain what happened.",2025-02-10 09:05:00,Premium,144674.6,3,Logistics,Open,Neutral,High
T007322,C01889,I was supposed to receive my order yesterday but it has not arrived. Please investigate this matter deeply.,2026-03-15 12:48:00,Regular,60933.13,3,Logistics,Resolved,Neutral,Medium
T006314,C01591,I need help with a payment issue.,2026-01-07 18:27:00,Regular,27749.16,2,Payments,Resolved,Neutral,Low
T005407,C01573,Why is my shipment stuck at the local hub for the last 4 days?,2025-08-16 14:24:00,Regular,61185.05,1,Logistics,Resolved,Negative,Medium
T001295,C01624,Do you have this product available? Can you guide me on how to fix this?,2025-05-25 17:55:00,Premium,66907.26,2,Sales,Resolved,Neutral,Medium
T006473,C01374,"I am looking for a laptop for video editing, what do you recommend?",2026-03-10 13:02:00,Premium,167365.17,0,Sales,Open,Neutral,Medium
T001722,C02143,The system says my phone number is already registered to another user.,2025-05-18 21:51:00,Regular,3097.68,0,Account Support,Resolved,Neutral,Low
T008623,C02862,I am unable to reset my password.,2025-12-14 22:21:00,Regular,33151.99,3,Technical Support,Open,Neutral,Medium
T003793,C02742,I accidentally placed the order twice because the payment button lagged.,2025-12-03 22:40:00,Regular,45818.64,4,Payments,Resolved,Negative,High
T002519,C02923,How do I set up a PIN code for faster login? What are the next steps?!,2026-08-08 22:56:00,Regular,41673.12,6,Account Support,Open,Neutral,Medium
T002855,C00564,Is there a way to expedite my shipping? I am willing to pay extra. Please resolve this issue.,2026-08-21 11:03:00,Premium,160050.98,3,Logistics,In Progress,Neutral,High
T004206,C01671,"I want to cancel this order, the shipping is taking way too long.",2025-10-05 18:50:00,Regular,17731.92,0,Logistics,Resolved,Negative,Low
T000955,C01669,I applied a promo code but was still charged the full price.,2026-06-02 10:04:00,Regular,19971.25,0,Payments,Open,Neutral,Low
T004708,C01943,My payment failed but the amount was deducted.,2026-06-14 10:06:00,Regular,18030.11,1,Payments,Resolved,Negative,Medium
T004774,C02714,My account information is incorrect.,2026-02-04 17:51:00,Regular,58385.65,1,Account Support,Open,Neutral,Low
T003797,C02264,My delivery is taking much longer than expected.,2025-03-28 12:45:00,Regular,78706.36,1,Logistics,Resolved,Neutral,Low
T005931,C01613,I need to update my account information.,2025-06-10 17:08:00,Regular,32832.69,0,Account Support,Resolved,Neutral,Low
T007534,C01706,Is this material 100% cotton or a synthetic blend? Please fix this ASAP.!,2026-04-22 09:55:00,Regular,10548.13,0,Sales,In Progress,Negative,Low
T003229,C02842,Can you ask the driver to call me before arriving?!!,2026-02-07 22:04:00,Regular,19767.09,0,Logistics,Open,Neutral,Low
T004623,C00920,How do I set up a PIN code for faster login?,2025-08-04 18:49:00,Regular,54742.38,7,Account Support,Open,Neutral,Medium
T002026,C01927,The images on the product pages are not loading for me. Can you provide a timeframe for the fix?,2025-07-26 08:02:00,Premium,155974.09,1,Technical Support,Resolved,Neutral,Medium
T009178,C00240,I am having trouble verifying my account.,2025-09-24 16:26:00,Premium,49780.19,3,Account Support,Resolved,Neutral,Medium
T008078,C00717,"Every time I click 'Checkout', the page just refreshes. I am considering canceling my account over this.",2025-11-15 12:14:00,Premium,53181.86,2,Technical Support,In Progress,Negative,High
T003150,C00859,Can I just pick up the order from the warehouse directly? I need someone to explain what happened. please!,2025-11-24 16:27:00,Business,54261.7,1,Logistics,Resolved,Neutral,Low
T009690,C01872,I keep getting an 'Error 500' when trying to check out.,2026-02-27 10:25:00,Premium,160364.59,4,Payments,In Progress,Negative,Critical
T006139,C02280,Do you have this product available? This is completely unacceptable.,2026-03-12 13:56:00,Regular,30262.33,0,Sales,Open,Negative,Low
T009177,C00428,"I missed the 30-day return window by one day, can you make an exception? I would appreciate a quick reply.",2025-01-24 10:02:00,Premium,124937.51,7,Returns,Open,Positive,High
T003315,C00504,do you offer free installation if i buy this air conditioner?,2026-07-07 15:20:00,Regular,32846.58,0,Sales,In Progress,Neutral,Low
T005565,C02893,The product does not match the description. Please escalate this to a manager.,2025-01-16 20:21:00,Premium,64595.53,0,Returns,Open,Negative,Medium
T001454,C00932,"The clothes smell like chemicals, I'm returning the whole order.",2025-08-16 13:29:00,Regular,2374.35,2,Returns,Open,Neutral,Low
T000060,C00962,My account says it's locked due to too many failed login attempts.,2025-02-16 08:16:00,Regular,40858.82,1,Technical Support,In Progress,Negative,Medium
T002393,C02878,My package was delivered to the wrong house down the street. I need to speak to a real human agent.,2026-05-13 21:57:00,Regular,9118.97,0,Logistics,Open,Negative,Low
T004198,C00885,Are your servers down? I can't access the platform at all. I'm really confused and need some clarity.,2025-07-09 10:03:00,Regular,22740.87,0,Technical Support,Open,Neutral,Low
T002230,C00907,I was charged twice for the same order.,2025-08-02 08:11:00,Premium,197365.65,1,Payments,In Progress,Negative,High
T009117,C00792,Why is the search bar not returning any results today?,2025-06-01 21:48:00,Regular,11734.68,0,Technical Support,Resolved,Neutral,Low
T002104,C02157,I am trying to sync my account across devices but it's not updating.,2025-11-27 20:07:00,Premium,170220.64,0,Technical Support,Resolved,Neutral,Medium
T006284,C01659,i need technical help with the application.,2025-05-06 19:36:00,Regular,74085.79,3,Technical Support,Resolved,Neutral,Medium
T000875,C00836,"I want to permanently delete my account, how do I do that? Could you please point me in the right direction?",2026-07-10 19:35:00,Regular,51482.79,4,Account Support,Open,Neutral,Medium
T007832,C01717,How can I request a refund?,2025-02-25 14:53:00,Regular,55937.49,0,Returns,Resolved,Neutral,Low
T005814,C00677,I am extremely disappointed with this purchase and demand a full refund.!!,2025-01-17 14:35:00,Business,229905.38,3,Returns,In Progress,Negative,Critical
T008521,C02511,Is there a way to expedite my shipping? I am willing to pay extra.,2025-11-23 19:33:00,Regular,3824.64,0,Logistics,Resolved,Neutral,Low
T006550,C00029,How do I change my billing address on file?,2025-04-13 20:20:00,Regular,21605.4,2,Account Support,Open,Neutral,Low
T005408,C01252,My return tracking says 'Delivered to Warehouse' but my refund is still pending. Can you provide a timeframe for the fix?,2025-08-27 12:41:00,Regular,12194.78,1,Returns,Resolved,Neutral,Low
T004482,C01997,I keep getting an 'Error 404' when clicking on my profile. I have already contacted support about this.,2026-04-17 22:18:00,Regular,45979.22,0,Technical Support,Open,Negative,Low
T000318,C00132,"i want to buy gift cards for my team, is there a corporate rate? thanks in advance for your help.",2026-04-11 16:45:00,Regular,66531.94,0,Sales,Resolved,Positive,Low
T000147,C01208,I am getting an 'Error 500: Internal Server Error' on the payment page. Could you please point me in the right direction?,2025-01-11 15:24:00,Regular,37672.52,2,Technical Support,In Progress,Negative,Medium
T004112,C01627,Is the carrying case included or do I have to buy it separately?,2026-03-18 15:56:00,Business,463590.81,0,Sales,Open,Neutral,Low
T003616,C01036,The date picker for scheduling delivery is completely frozen.,2026-03-18 09:03:00,Regular,18905.78,3,Technical Support,In Progress,Neutral,Medium
T008297,C01337,"I missed the 30-day return window by one day, can you make an exception? Kindly prioritize this ticket.!!",2025-07-08 13:35:00,Premium,156248.19,0,Returns,Resolved,Neutral,Medium
T003999,C02157,When will the 'Out of Stock' item be available again?,2025-08-30 13:03:00,Premium,133528.33,0,Sales,Resolved,Neutral,Medium
T009242,C01500,"I keep getting automated replies, I need a real person to check my shipment status.!",2025-04-19 09:07:00,Regular,33186.01,1,Logistics,In Progress,Neutral,Low
T004920,C01354,I want to cancel my order and get my money back.,2025-09-02 14:37:00,Premium,118239.3,0,Returns,Resolved,Negative,High
T007595,C00972,Are there any hidden fees? My total looks higher than expected.,2025-12-21 09:08:00,Premium,175957.93,6,Payments,Resolved,Neutral,High
T008515,C02883,I received someone else's order by mistake.,2025-10-07 19:49:00,Premium,21644.18,2,Logistics,Resolved,Neutral,Low
T003189,C00114,Please help me with the return process.,2025-06-24 09:03:00,Regular,49528.83,4,Returns,In Progress,Neutral,Medium
T006352,C02045,"My account was banned for violating terms, but I haven't done anything wrong! I expect better customer service than this.",2026-06-04 12:48:00,Regular,5905.91,1,Account Support,In Progress,Negative,Medium
T001608,C02382,I want to return 2 items out of the 5 I ordered in that package.,2025-06-28 10:47:00,Premium,24342.08,2,Returns,Open,Neutral,Low
T009076,C02311,Are there any hidden subscription fees with this software purchase? Please fix this ASAP.,2025-11-05 09:31:00,Premium,158602.36,3,Sales,Open,Negative,Critical
T004860,C01555,the 3d secure authentication page is just a blank white screen.,2025-09-10 10:54:00,Regular,8982.39,4,Payments,Resolved,Neutral,Medium
T002014,C01378,I updated the app on iOS and now it won't even open. Let me know if there's anything else you need from my side.,2025-12-26 11:39:00,Business,283401.3,0,Technical Support,Resolved,Neutral,Low
T001061,C00869,"I missed the delivery attempt yesterday, how can I reschedule it?",2025-01-27 10:30:00,Premium,187084.27,0,Logistics,In Progress,Neutral,Medium
T009802,C00461,I keep getting logged out randomly while browsing. It's been days and still no progress.,2026-03-12 12:58:00,Regular,19810.25,3,Technical Support,In Progress,Neutral,Medium
T009318,C01991,"i need this order by friday, will it reach on time? i need to speak to a real human agent.!!",2025-05-05 17:25:00,Regular,63988.74,0,Logistics,Open,Neutral,Low
T000626,C01655,"This appliance won't turn on out of the box, I need an immediate replacement. I expect a resolution by today.",2025-11-05 13:45:00,Premium,195182.0,1,Returns,Resolved,Neutral,Medium
T006468,C00462,"The website timed out while processing my payment, what should I do?",2025-09-21 13:40:00,Regular,23095.06,4,Payments,Resolved,Neutral,Medium
T007549,C00090,"I saw a promo code on Instagram but it's not working, can you help?",2025-07-01 10:33:00,Regular,12491.83,1,Sales,Resolved,Neutral,Low
T008119,C02269,I am stuck in an endless login loop; it keeps asking for my credentials. Thank you for your time and support.,2025-12-20 15:56:00,Premium,177169.87,0,Technical Support,Open,Negative,High
T003554,C01282,Please help me with the return process.,2025-01-30 20:31:00,Premium,94997.62,0,Returns,Open,Neutral,Low
T004461,C01949,What is the warranty period for this appliance? I am trusting you to resolve this today.,2025-11-19 11:25:00,Premium,136602.3,2,Sales,Resolved,Neutral,Medium
T000884,C02260,How do I set up a PIN code for faster login? I am considering canceling my account over this.,2025-11-21 11:19:00,Premium,114360.08,0,Account Support,In Progress,Negative,High
